Id,Day,Hour,Date,StepTotal,Calories,TotalIntensity,AverageIntensity
2022484408,Tuesday,5,2016-04-19,0,62,0,0.0
2022484408,Tuesday,6,2016-04-19,0,62,0,0.0
2022484408,Tuesday,7,2016-04-19,0,62,0,0.0
2022484408,Tuesday,8,2016-04-19,0,62,0,0.0
2022484408,Tuesday,9,2016-04-19,671,120,20,0.333333
2022484408,Tuesday,10,2016-04-19,466,101,13,0.216667
2022484408,Tuesday,11,2016-04-19,621,115,20,0.333333
2022484408,Tuesday,12,2016-04-19,479,115,24,0.4
2022484408,Tuesday,13,2016-04-19,794,125,20,0.333333
2022484408,Tuesday,14,2016-04-19,1437,198,42,0.7
2022484408,Tuesday,15,2016-04-19,1081,160,35,0.583333
2022484408,Tuesday,16,2016-04-19,4709,389,121,2.016667
2022484408,Tuesday,17,2016-04-19,459,123,23,0.383333
2022484408,Tuesday,18,2016-04-19,548,133,25,0.416667
2022484408,Tuesday,19,2016-04-19,283,99,14,0.233333
2022484408,Tuesday,20,2016-04-19,0,62,0,0.0
2022484408,Tuesday,21,2016-04-19,0,62,0,0.0
2022484408,Tuesday,22,2016-04-19,0,62,0,0.0
2022484408,Tuesday,23,2016-04-19,0,62,0,0.0
2022484408,Wednesday,0,2016-04-20,0,62,0,0.0
2022484408,Wednesday,1,2016-04-20,0,62,0,0.0
2022484408,Wednesday,2,2016-04-20,0,62,0,0.0
2022484408,Wednesday,3,2016-04-20,0,62,0,0.0
2022484408,Wednesday,4,2016-04-20,0,62,0,0.0
2022484408,Wednesday,5,2016-04-20,0,62,0,0.0
2022484408,Wednesday,6,2016-04-20,129,80,7,0.116667
2022484408,Wednesday,7,2016-04-20,661,138,36,0.6
2022484408,Wednesday,8,2016-04-20,1272,151,38,0.633333
2022484408,Wednesday,9,2016-04-20,4293,441,139,2.316667
2022484408,Wednesday,10,2016-04-20,172,80,6,0.1
2022484408,Wednesday,11,2016-04-20,410,102,16,0.266667
2022484408,Wednesday,12,2016-04-20,1314,188,56,0.933333
2022484408,Wednesday,13,2016-04-20,664,128,31,0.516667
2022484408,Wednesday,14,2016-04-20,1780,238,72,1.2
2022484408,Wednesday,15,2016-04-20,924,154,33,0.55
2022484408,Wednesday,16,2016-04-20,854,138,25,0.416667
2022484408,Wednesday,17,2016-04-20,944,144,27,0.45
2022484408,Wednesday,18,2016-04-20,541,134,22,0.366667
2022484408,Wednesday,19,2016-04-20,839,122,22,0.366667
2022484408,Wednesday,20,2016-04-20,315,100,16,0.266667
2022484408,Wednesday,21,2016-04-20,0,62,0,0.0
2022484408,Wednesday,22,2016-04-20,0,62,0,0.0
2022484408,Wednesday,23,2016-04-20,0,62,0,0.0
2022484408,Thursday,0,2016-04-21,0,62,0,0.0
2022484408,Thursday,1,2016-04-21,0,62,0,0.0
2022484408,Thursday,2,2016-04-21,0,62,0,0.0
2022484408,Thursday,3,2016-04-21,0,62,0,0.0
2022484408,Thursday,4,2016-04-21,0,62,0,0.0
2022484408,Thursday,5,2016-04-21,0,62,0,0.0
2022484408,Thursday,6,2016-04-21,0,62,0,0.0
2022484408,Thursday,7,2016-04-21,955,160,40,0.666667
2022484408,Thursday,8,2016-04-21,168,88,10,0.166667
2022484408,Thursday,9,2016-04-21,481,111,22,0.366667
2022484408,Thursday,10,2016-04-21,1272,295,93,1.55
2022484408,Thursday,11,2016-04-21,968,223,71,1.183333
2022484408,Thursday,12,2016-04-21,3571,271,102,1.7
2022484408,Thursday,13,2016-04-21,13,78,2,0.033333
2022484408,Thursday,14,2016-04-21,1357,239,80,1.333333
2022484408,Thursday,15,2016-04-21,1248,173,49,0.816667
2022484408,Thursday,16,2016-04-21,506,349,97,1.616667
2022484408,Thursday,17,2016-04-21,427,233,59,0.983333
2022484408,Thursday,18,2016-04-21,955,130,21,0.35
2022484408,Thursday,19,2016-04-21,370,103,17,0.283333
2022484408,Thursday,20,2016-04-21,162,84,10,0.166667
2022484408,Thursday,21,2016-04-21,0,62,0,0.0
2022484408,Thursday,22,2016-04-21,0,62,0,0.0
2022484408,Thursday,23,2016-04-21,0,62,0,0.0
2022484408,Friday,0,2016-04-22,0,62,0,0.0
2022484408,Friday,1,2016-04-22,0,62,0,0.0
2022484408,Friday,2,2016-04-22,0,62,0,0.0
2022484408,Friday,3,2016-04-22,0,62,0,0.0
2022484408,Friday,4,2016-04-22,0,62,0,0.0
2022484408,Friday,5,2016-04-22,0,62,0,0.0
2022484408,Friday,6,2016-04-22,60,71,3,0.05
2022484408,Friday,7,2016-04-22,715,144,32,0.533333
2022484408,Friday,8,2016-04-22,473,109,17,0.283333
2022484408,Friday,9,2016-04-22,5596,426,151,2.516667
2022484408,Friday,10,2016-04-22,1439,183,48,0.8
2022484408,Friday,11,2016-04-22,548,122,22,0.366667
2022484408,Friday,12,2016-04-22,735,135,26,0.433333
2022484408,Friday,13,2016-04-22,920,156,27,0.45
2022484408,Friday,14,2016-04-22,907,159,32,0.533333
2022484408,Friday,15,2016-04-22,333,104,20,0.333333
2022484408,Friday,16,2016-04-22,92,78,7,0.116667
2022484408,Friday,17,2016-04-22,106,79,8,0.133333
2022484408,Friday,18,2016-04-22,296,99,19,0.316667
2022484408,Friday,19,2016-04-22,560,128,27,0.45
2022484408,Friday,20,2016-04-22,174,86,10,0.166667
2022484408,Friday,21,2016-04-22,0,62,0,0.0
2022484408,Friday,22,2016-04-22,0,62,0,0.0
2022484408,Friday,23,2016-04-22,0,62,0,0.0
2022484408,Saturday,0,2016-04-23,0,62,0,0.0
2022484408,Saturday,1,2016-04-23,0,62,0,0.0
2022484408,Saturday,2,2016-04-23,0,62,0,0.0
2022484408,Saturday,3,2016-04-23,0,62,0,0.0
2022484408,Saturday,4,2016-04-23,0,62,0,0.0
2022484408,Saturday,5,2016-04-23,0,62,0,0.0
2022484408,Saturday,6,2016-04-23,0,62,0,0.0
2022484408,Saturday,7,2016-04-23,0,62,0,0.0
2022484408,Saturday,8,2016-04-23,0,62,0,0.0
2022484408,Saturday,9,2016-04-23,0,62,0,0.0
2022484408,Saturday,10,2016-04-23,0,62,0,0.0
2022484408,Saturday,11,2016-04-23,0,62,0,0.0
2022484408,Saturday,12,2016-04-23,289,90,13,0.216667
2022484408,Saturday,13,2016-04-23,1008,160,40,0.666667
2022484408,Saturday,14,2016-04-23,595,117,25,0.416667
2022484408,Saturday,15,2016-04-23,1232,152,33,0.55
2022484408,Saturday,16,2016-04-23,729,119,21,0.35
2022484408,Saturday,17,2016-04-23,459,121,29,0.483333
2022484408,Saturday,18,2016-04-23,618,131,33,0.55
2022484408,Saturday,19,2016-04-23,483,114,22,0.366667
2022484408,Saturday,20,2016-04-23,267,93,16,0.266667
2022484408,Saturday,21,2016-04-23,139,83,10,0.166667
2022484408,Saturday,22,2016-04-23,182,79,7,0.116667
2022484408,Saturday,23,2016-04-23,0,62,0,0.0
2022484408,Sunday,0,2016-04-24,0,62,0,0.0
2022484408,Sunday,1,2016-04-24,0,62,0,0.0
2022484408,Sunday,2,2016-04-24,0,62,0,0.0
2022484408,Sunday,3,2016-04-24,0,62,0,0.0
2022484408,Sunday,4,2016-04-24,0,62,0,0.0
2022484408,Sunday,5,2016-04-24,0,62,0,0.0
2022484408,Sunday,6,2016-04-24,0,62,0,0.0
2022484408,Sunday,7,2016-04-24,0,62,0,0.0
2022484408,Sunday,8,2016-04-24,3056,259,63,1.05
2022484408,Sunday,9,2016-04-24,3130,307,84,1.4
2022484408,Sunday,10,2016-04-24,496,111,18,0.3
2022484408,Sunday,11,2016-04-24,708,127,24,0.4
2022484408,Sunday,12,2016-04-24,699,119,17,0.283333
2022484408,Sunday,13,2016-04-24,1305,167,48,0.8
2022484408,Sunday,14,2016-04-24,519,104,16,0.266667
2022484408,Sunday,15,2016-04-24,1963,188,52,0.866667
2022484408,Sunday,16,2016-04-24,85,70,2,0.033333
2022484408,Sunday,17,2016-04-24,573,117,23,0.383333
2022484408,Sunday,18,2016-04-24,947,150,32,0.533333
2022484408,Sunday,19,2016-04-24,0,63,0,0.0
2022484408,Sunday,20,2016-04-24,0,62,0,0.0
2022484408,Sunday,21,2016-04-24,0,62,0,0.0
2022484408,Sunday,22,2016-04-24,0,62,0,0.0
2022484408,Sunday,23,2016-04-24,0,62,0,0.0
2022484408,Monday,0,2016-04-25,0,62,0,0.0
2022484408,Monday,1,2016-04-25,0,62,0,0.0
2022484408,Monday,2,2016-04-25,0,62,0,0.0
2022484408,Monday,3,2016-04-25,0,62,0,0.0
2022484408,Monday,4,2016-04-25,0,62,0,0.0
2022484408,Monday,5,2016-04-25,0,62,0,0.0
2022484408,Monday,6,2016-04-25,0,62,0,0.0
2022484408,Monday,7,2016-04-25,718,123,23,0.383333
2022484408,Monday,8,2016-04-25,380,105,18,0.3
2022484408,Monday,9,2016-04-25,5257,484,155,2.583333
2022484408,Monday,10,2016-04-25,289,87,10,0.166667
2022484408,Monday,11,2016-04-25,0,62,0,0.0
2022484408,Monday,12,2016-04-25,0,62,0,0.0
2022484408,Monday,13,2016-04-25,157,78,4,0.066667
2022484408,Monday,14,2016-04-25,1507,184,40,0.666667
2022484408,Monday,15,2016-04-25,281,95,16,0.266667
2022484408,Monday,16,2016-04-25,696,120,25,0.416667
2022484408,Monday,17,2016-04-25,645,113,19,0.316667
2022484408,Monday,18,2016-04-25,250,100,17,0.283333
2022484408,Monday,19,2016-04-25,1122,161,34,0.566667
2022484408,Monday,20,2016-04-25,67,72,4,0.066667
2022484408,Monday,21,2016-04-25,0,62,0,0.0
2022484408,Monday,22,2016-04-25,0,62,0,0.0
2022484408,Monday,23,2016-04-25,0,62,0,0.0
2022484408,Tuesday,0,2016-04-26,0,62,0,0.0
2022484408,Tuesday,1,2016-04-26,0,62,0,0.0
2022484408,Tuesday,2,2016-04-26,0,62,0,0.0
2022484408,Tuesday,3,2016-04-26,0,62,0,0.0
2022484408,Tuesday,4,2016-04-26,0,62,0,0.0
2022484408,Tuesday,5,2016-04-26,0,62,0,0.0
2022484408,Tuesday,6,2016-04-26,0,62,0,0.0
2022484408,Tuesday,7,2016-04-26,908,135,30,0.5
2022484408,Tuesday,8,2016-04-26,67,75,6,0.1
2022484408,Tuesday,9,2016-04-26,977,154,35,0.583333
2022484408,Tuesday,10,2016-04-26,1967,448,157,2.616667
2022484408,Tuesday,11,2016-04-26,1005,243,72,1.2
2022484408,Tuesday,12,2016-04-26,1040,181,41,0.683333
2022484408,Tuesday,13,2016-04-26,31,75,1,0.016667
2022484408,Tuesday,14,2016-04-26,965,154,28,0.466667
2022484408,Tuesday,15,2016-04-26,1112,174,32,0.533333
2022484408,Tuesday,16,2016-04-26,675,125,22,0.366667
2022484408,Tuesday,17,2016-04-26,531,116,21,0.35
2022484408,Tuesday,18,2016-04-26,357,110,21,0.35
2022484408,Tuesday,19,2016-04-26,425,108,17,0.283333
2022484408,Tuesday,20,2016-04-26,59,72,5,0.083333
2022484408,Tuesday,21,2016-04-26,0,62,0,0.0
2022484408,Tuesday,22,2016-04-26,0,62,0,0.0
2022484408,Tuesday,23,2016-04-26,0,62,0,0.0
2022484408,Wednesday,0,2016-04-27,0,62,0,0.0
2022484408,Wednesday,1,2016-04-27,0,62,0,0.0
2022484408,Wednesday,2,2016-04-27,0,62,0,0.0
2022484408,Wednesday,3,2016-04-27,0,62,0,0.0
2022484408,Wednesday,4,2016-04-27,0,62,0,0.0
2022484408,Wednesday,5,2016-04-27,0,62,0,0.0
2022484408,Wednesday,6,2016-04-27,0,62,0,0.0
2022484408,Wednesday,7,2016-04-27,0,62,0,0.0
2022484408,Wednesday,8,2016-04-27,0,62,0,0.0
2022484408,Wednesday,9,2016-04-27,1388,225,64,1.066667
2022484408,Wednesday,10,2016-04-27,967,188,46,0.766667
2022484408,Wednesday,11,2016-04-27,149,86,13,0.216667
2022484408,Wednesday,12,2016-04-27,973,141,30,0.5
2022484408,Wednesday,13,2016-04-27,1313,167,40,0.666667
2022484408,Wednesday,14,2016-04-27,688,172,38,0.633333
2022484408,Wednesday,15,2016-04-27,303,92,11,0.183333
2022484408,Wednesday,16,2016-04-27,702,121,23,0.383333
2022484408,Wednesday,17,2016-04-27,600,110,18,0.3
2022484408,Wednesday,18,2016-04-27,2917,249,83,1.383333
2022484408,Wednesday,19,2016-04-27,159,101,13,0.216667
2022484408,Wednesday,20,2016-04-27,0,62,0,0.0
2022484408,Wednesday,21,2016-04-27,0,62,0,0.0
2022484408,Wednesday,22,2016-04-27,0,62,0,0.0
2022484408,Wednesday,23,2016-04-27,0,62,0,0.0
2022484408,Thursday,0,2016-04-28,0,62,0,0.0
2022484408,Thursday,1,2016-04-28,0,62,0,0.0
2022484408,Thursday,2,2016-04-28,0,62,0,0.0
2022484408,Thursday,3,2016-04-28,0,62,0,0.0
2022484408,Thursday,4,2016-04-28,0,62,0,0.0
2022484408,Thursday,5,2016-04-28,0,62,0,0.0
2022484408,Thursday,6,2016-04-28,0,62,0,0.0
2022484408,Thursday,7,2016-04-28,368,92,12,0.2
2022484408,Thursday,8,2016-04-28,912,156,46,0.766667
2022484408,Thursday,9,2016-04-28,787,127,30,0.5
2022484408,Thursday,10,2016-04-28,1567,165,37,0.616667
2022484408,Thursday,11,2016-04-28,858,132,31,0.516667
2022484408,Thursday,12,2016-04-28,2735,217,71,1.183333
2022484408,Thursday,13,2016-04-28,197,79,5,0.083333
2022484408,Thursday,14,2016-04-28,1198,153,31,0.516667
2022484408,Thursday,15,2016-04-28,101,76,4,0.066667
2022484408,Thursday,16,2016-04-28,487,112,24,0.4
2022484408,Thursday,17,2016-04-28,516,113,24,0.4
2022484408,Thursday,18,2016-04-28,166,88,13,0.216667
2022484408,Thursday,19,2016-04-28,64,76,6,0.1
2022484408,Thursday,20,2016-04-28,184,89,15,0.25
2022484408,Thursday,21,2016-04-28,0,62,0,0.0
2022484408,Thursday,22,2016-04-28,0,62,0,0.0
2022484408,Thursday,23,2016-04-28,0,62,0,0.0
2022484408,Friday,0,2016-04-29,0,62,0,0.0
2022484408,Friday,1,2016-04-29,0,62,0,0.0
2022484408,Friday,2,2016-04-29,0,62,0,0.0
2022484408,Friday,3,2016-04-29,0,62,0,0.0
2022484408,Friday,4,2016-04-29,0,62,0,0.0
2022484408,Friday,5,2016-04-29,0,62,0,0.0
2022484408,Friday,6,2016-04-29,0,62,0,0.0
2022484408,Friday,7,2016-04-29,0,62,0,0.0
2022484408,Friday,8,2016-04-29,662,113,20,0.333333
2022484408,Friday,9,2016-04-29,1457,318,112,1.866667
2022484408,Friday,10,2016-04-29,1012,177,40,0.666667
2022484408,Friday,11,2016-04-29,1452,171,35,0.583333
2022484408,Friday,12,2016-04-29,530,126,26,0.433333
2022484408,Friday,13,2016-04-29,1163,181,45,0.75
2022484408,Friday,14,2016-04-29,1655,231,47,0.783333
2022484408,Friday,15,2016-04-29,175,96,17,0.283333
2022484408,Friday,16,2016-04-29,1035,129,30,0.5
2022484408,Friday,17,2016-04-29,437,108,21,0.35
2022484408,Friday,18,2016-04-29,315,101,14,0.233333
2022484408,Friday,19,2016-04-29,352,113,17,0.283333
2022484408,Friday,20,2016-04-29,0,62,0,0.0
2022484408,Friday,21,2016-04-29,0,62,0,0.0
2022484408,Friday,22,2016-04-29,0,62,0,0.0
2022484408,Friday,23,2016-04-29,0,62,0,0.0
2022484408,Saturday,0,2016-04-30,0,62,0,0.0
2022484408,Saturday,1,2016-04-30,0,62,0,0.0
2022484408,Saturday,2,2016-04-30,0,62,0,0.0
2022484408,Saturday,3,2016-04-30,0,62,0,0.0
2022484408,Saturday,4,2016-04-30,0,62,0,0.0
2022484408,Saturday,5,2016-04-30,0,62,0,0.0
2022484408,Saturday,6,2016-04-30,437,93,12,0.2
2022484408,Saturday,7,2016-04-30,347,97,16,0.266667
2022484408,Saturday,8,2016-04-30,52,73,4,0.066667
2022484408,Saturday,9,2016-04-30,127,85,12,0.2
2022484408,Saturday,10,2016-04-30,2094,197,44,0.733333
2022484408,Saturday,11,2016-04-30,1112,138,26,0.433333
2022484408,Saturday,12,2016-04-30,1372,157,30,0.5
2022484408,Saturday,13,2016-04-30,2418,216,49,0.816667
2022484408,Saturday,14,2016-04-30,1564,179,42,0.7
2022484408,Saturday,15,2016-04-30,2742,222,53,0.883333
2022484408,Saturday,16,2016-04-30,3286,252,88,1.466667
2022484408,Saturday,17,2016-04-30,1288,154,32,0.533333
2022484408,Saturday,18,2016-04-30,869,128,17,0.283333
2022484408,Saturday,19,2016-04-30,577,110,18,0.3
2022484408,Saturday,20,2016-04-30,102,70,3,0.05
2022484408,Saturday,21,2016-04-30,0,62,0,0.0
2022484408,Saturday,22,2016-04-30,0,62,0,0.0
2022484408,Saturday,23,2016-04-30,0,62,0,0.0
2022484408,Sunday,0,2016-05-01,0,62,0,0.0
2022484408,Sunday,1,2016-05-01,0,62,0,0.0
2022484408,Sunday,2,2016-05-01,0,62,0,0.0
2022484408,Sunday,3,2016-05-01,0,62,0,0.0
2022484408,Sunday,4,2016-05-01,0,62,0,0.0
2022484408,Sunday,5,2016-05-01,0,62,0,0.0
2022484408,Sunday,6,2016-05-01,660,114,21,0.35
2022484408,Sunday,7,2016-05-01,360,97,14,0.233333
2022484408,Sunday,8,2016-05-01,28,70,2,0.033333
2022484408,Sunday,9,2016-05-01,305,87,9,0.15
2022484408,Sunday,10,2016-05-01,3757,292,111,1.85
2022484408,Sunday,11,2016-05-01,716,109,20,0.333333
2022484408,Sunday,12,2016-05-01,132,79,9,0.15
2022484408,Sunday,13,2016-05-01,61,68,3,0.05
2022484408,Sunday,14,2016-05-01,314,91,14,0.233333
2022484408,Sunday,15,2016-05-01,882,142,26,0.433333
2022484408,Sunday,16,2016-05-01,555,119,26,0.433333
2022484408,Sunday,17,2016-05-01,1088,158,38,0.633333
2022484408,Sunday,18,2016-05-01,866,146,36,0.6
2022484408,Sunday,19,2016-05-01,814,185,47,0.783333
2022484408,Sunday,20,2016-05-01,0,62,0,0.0
2022484408,Sunday,21,2016-05-01,0,62,0,0.0
2022484408,Sunday,22,2016-05-01,0,62,0,0.0
2022484408,Sunday,23,2016-05-01,0,62,0,0.0
2022484408,Monday,0,2016-05-02,0,62,0,0.0
2022484408,Monday,1,2016-05-02,0,62,0,0.0
2022484408,Monday,2,2016-05-02,0,62,0,0.0
2022484408,Monday,3,2016-05-02,0,62,0,0.0
2022484408,Monday,4,2016-05-02,0,62,0,0.0
2022484408,Monday,5,2016-05-02,0,62,0,0.0
2022484408,Monday,6,2016-05-02,0,62,0,0.0
2022484408,Monday,7,2016-05-02,590,114,19,0.316667
2022484408,Monday,8,2016-05-02,385,104,18,0.3
2022484408,Monday,9,2016-05-02,1116,183,41,0.683333
2022484408,Monday,10,2016-05-02,737,166,35,0.583333
2022484408,Monday,11,2016-05-02,153,78,6,0.1
2022484408,Monday,12,2016-05-02,805,146,33,0.55
2022484408,Monday,13,2016-05-02,610,143,27,0.45
2022484408,Monday,14,2016-05-02,4178,312,126,2.1
2022484408,Monday,15,2016-05-02,255,92,15,0.25
2022484408,Monday,16,2016-05-02,864,137,31,0.516667
2022484408,Monday,17,2016-05-02,182,108,18,0.3
2022484408,Monday,18,2016-05-02,271,113,21,0.35
2022484408,Monday,19,2016-05-02,233,94,11,0.183333
2022484408,Monday,20,2016-05-02,0,62,0,0.0
2022484408,Monday,21,2016-05-02,0,62,0,0.0
2022484408,Monday,22,2016-05-02,0,62,0,0.0
2022484408,Monday,23,2016-05-02,0,62,0,0.0
2022484408,Tuesday,0,2016-05-03,0,62,0,0.0
2022484408,Tuesday,1,2016-05-03,0,62,0,0.0
2022484408,Tuesday,2,2016-05-03,0,62,0,0.0
2022484408,Tuesday,3,2016-05-03,0,62,0,0.0
2022484408,Tuesday,4,2016-05-03,0,62,0,0.0
2022484408,Tuesday,5,2016-05-03,0,62,0,0.0
2022484408,Tuesday,6,2016-05-03,0,62,0,0.0
2022484408,Tuesday,7,2016-05-03,218,91,8,0.133333
2022484408,Tuesday,8,2016-05-03,442,129,24,0.4
2022484408,Tuesday,9,2016-05-03,412,101,17,0.283333
2022484408,Tuesday,10,2016-05-03,2451,388,134,2.233333
2022484408,Tuesday,11,2016-05-03,526,134,31,0.516667
2022484408,Tuesday,12,2016-05-03,287,101,13,0.216667
2022484408,Tuesday,13,2016-05-03,337,106,15,0.25
2022484408,Tuesday,14,2016-05-03,2179,227,69,1.15
2022484408,Tuesday,15,2016-05-03,495,126,22,0.366667
2022484408,Tuesday,16,2016-05-03,3398,295,92,1.533333
2022484408,Tuesday,17,2016-05-03,557,126,28,0.466667
2022484408,Tuesday,18,2016-05-03,105,86,9,0.15
2022484408,Tuesday,19,2016-05-03,211,96,9,0.15
2022484408,Tuesday,20,2016-05-03,497,114,18,0.3
2022484408,Tuesday,21,2016-05-03,68,72,5,0.083333
2022484408,Tuesday,22,2016-05-03,0,62,0,0.0
2022484408,Tuesday,23,2016-05-03,0,62,0,0.0
2022484408,Wednesday,0,2016-05-04,0,62,0,0.0
2022484408,Wednesday,1,2016-05-04,0,62,0,0.0
2022484408,Wednesday,2,2016-05-04,0,62,0,0.0
2022484408,Wednesday,3,2016-05-04,0,62,0,0.0
2022484408,Wednesday,4,2016-05-04,0,62,0,0.0
2022484408,Wednesday,5,2016-05-04,0,62,0,0.0
2022484408,Wednesday,6,2016-05-04,112,74,6,0.1
2022484408,Wednesday,7,2016-05-04,719,135,29,0.483333
2022484408,Wednesday,8,2016-05-04,385,104,15,0.25
2022484408,Wednesday,9,2016-05-04,1634,231,63,1.05
2022484408,Wednesday,10,2016-05-04,944,233,60,1.0
2022484408,Wednesday,11,2016-05-04,602,134,23,0.383333
2022484408,Wednesday,12,2016-05-04,499,120,16,0.266667
2022484408,Wednesday,13,2016-05-04,683,122,16,0.266667
2022484408,Wednesday,14,2016-05-04,3647,311,118,1.966667
2022484408,Wednesday,15,2016-05-04,175,89,7,0.116667
2022484408,Wednesday,16,2016-05-04,701,135,26,0.433333
2022484408,Wednesday,17,2016-05-04,214,86,10,0.166667
2022484408,Wednesday,18,2016-05-04,698,115,19,0.316667
2022484408,Wednesday,19,2016-05-04,630,121,18,0.3
2022484408,Wednesday,20,2016-05-04,125,79,8,0.133333
2022484408,Wednesday,21,2016-05-04,0,62,0,0.0
2022484408,Wednesday,22,2016-05-04,0,62,0,0.0
2022484408,Wednesday,23,2016-05-04,0,62,0,0.0
2022484408,Thursday,0,2016-05-05,0,62,0,0.0
2022484408,Thursday,1,2016-05-05,0,62,0,0.0
2022484408,Thursday,2,2016-05-05,0,62,0,0.0
2022484408,Thursday,3,2016-05-05,0,62,0,0.0
2022484408,Thursday,4,2016-05-05,0,62,0,0.0
2022484408,Thursday,5,2016-05-05,0,62,0,0.0
2022484408,Thursday,6,2016-05-05,0,62,0,0.0
2022484408,Thursday,7,2016-05-05,0,62,0,0.0
2022484408,Thursday,8,2016-05-05,309,101,15,0.25
2022484408,Thursday,9,2016-05-05,2327,217,68,1.133333
2022484408,Thursday,10,2016-05-05,1305,326,100,1.666667
2022484408,Thursday,11,2016-05-05,666,133,28,0.466667
2022484408,Thursday,12,2016-05-05,255,94,12,0.2
2022484408,Thursday,13,2016-05-05,190,82,7,0.116667
2022484408,Thursday,14,2016-05-05,1723,194,54,0.9
2022484408,Thursday,15,2016-05-05,2384,214,72,1.2
2022484408,Thursday,16,2016-05-05,1175,150,31,0.516667
2022484408,Thursday,17,2016-05-05,414,110,19,0.316667
2022484408,Thursday,18,2016-05-05,375,106,19,0.316667
2022484408,Thursday,19,2016-05-05,322,92,13,0.216667
2022484408,Thursday,20,2016-05-05,450,105,20,0.333333
2022484408,Thursday,21,2016-05-05,0,62,0,0.0
2022484408,Thursday,22,2016-05-05,0,62,0,0.0
2022484408,Thursday,23,2016-05-05,0,62,0,0.0
2022484408,Friday,0,2016-05-06,0,62,0,0.0
2022484408,Friday,1,2016-05-06,0,62,0,0.0
2022484408,Friday,2,2016-05-06,0,62,0,0.0
2022484408,Friday,3,2016-05-06,0,62,0,0.0
2022484408,Friday,4,2016-05-06,0,62,0,0.0
2022484408,Friday,5,2016-05-06,0,62,0,0.0
2022484408,Friday,6,2016-05-06,0,62,0,0.0
2022484408,Friday,7,2016-05-06,0,62,0,0.0
2022484408,Friday,8,2016-05-06,0,62,0,0.0
2022484408,Friday,9,2016-05-06,809,154,35,0.583333
2022484408,Friday,10,2016-05-06,1107,181,42,0.7
2022484408,Friday,11,2016-05-06,1025,180,39,0.65
2022484408,Friday,12,2016-05-06,226,94,11,0.183333
2022484408,Friday,13,2016-05-06,455,123,20,0.333333
2022484408,Friday,14,2016-05-06,4084,289,106,1.766667
2022484408,Friday,15,2016-05-06,487,120,21,0.35
2022484408,Friday,16,2016-05-06,445,111,20,0.333333
2022484408,Friday,17,2016-05-06,374,100,17,0.283333
2022484408,Friday,18,2016-05-06,355,110,23,0.383333
2022484408,Friday,19,2016-05-06,271,105,23,0.383333
2022484408,Friday,20,2016-05-06,164,90,9,0.15
2022484408,Friday,21,2016-05-06,425,158,35,0.583333
2022484408,Friday,22,2016-05-06,0,62,0,0.0
2022484408,Friday,23,2016-05-06,0,62,0,0.0
2022484408,Saturday,0,2016-05-07,0,62,0,0.0
2022484408,Saturday,1,2016-05-07,0,62,0,0.0
2022484408,Saturday,2,2016-05-07,0,62,0,0.0
2022484408,Saturday,3,2016-05-07,0,62,0,0.0
2022484408,Saturday,4,2016-05-07,0,62,0,0.0
2022484408,Saturday,5,2016-05-07,0,62,0,0.0
2022484408,Saturday,6,2016-05-07,0,62,0,0.0
2022484408,Saturday,7,2016-05-07,0,62,0,0.0
2022484408,Saturday,8,2016-05-07,7,64,1,0.016667
2022484408,Saturday,9,2016-05-07,1132,140,35,0.583333
2022484408,Saturday,10,2016-05-07,2617,219,71,1.183333
2022484408,Saturday,11,2016-05-07,873,141,27,0.45
2022484408,Saturday,12,2016-05-07,412,107,22,0.366667
2022484408,Saturday,13,2016-05-07,545,111,20,0.333333
2022484408,Saturday,14,2016-05-07,0,62,0,0.0
2022484408,Saturday,15,2016-05-07,0,62,0,0.0
2022484408,Saturday,16,2016-05-07,0,62,0,0.0
2022484408,Saturday,17,2016-05-07,0,62,0,0.0
2022484408,Saturday,18,2016-05-07,0,62,0,0.0
2022484408,Saturday,19,2016-05-07,740,122,21,0.35
2022484408,Saturday,20,2016-05-07,382,96,16,0.266667
2022484408,Saturday,21,2016-05-07,0,62,0,0.0
2022484408,Saturday,22,2016-05-07,0,62,0,0.0
2022484408,Saturday,23,2016-05-07,0,62,0,0.0
2022484408,Sunday,0,2016-05-08,0,62,0,0.0
2022484408,Sunday,1,2016-05-08,0,62,0,0.0
2022484408,Sunday,2,2016-05-08,0,62,0,0.0
2022484408,Sunday,3,2016-05-08,0,62,0,0.0
2022484408,Sunday,4,2016-05-08,0,62,0,0.0
2022484408,Sunday,5,2016-05-08,0,62,0,0.0
2022484408,Sunday,6,2016-05-08,0,62,0,0.0
2022484408,Sunday,7,2016-05-08,0,62,0,0.0
2022484408,Sunday,8,2016-05-08,14,91,8,0.133333
2022484408,Sunday,9,2016-05-08,187,88,9,0.15
2022484408,Sunday,10,2016-05-08,729,129,29,0.483333
2022484408,Sunday,11,2016-05-08,1127,150,33,0.55
2022484408,Sunday,12,2016-05-08,584,130,28,0.466667
2022484408,Sunday,13,2016-05-08,457,104,18,0.3
2022484408,Sunday,14,2016-05-08,194,96,10,0.166667
2022484408,Sunday,15,2016-05-08,0,62,0,0.0
2022484408,Sunday,16,2016-05-08,0,62,0,0.0
2022484408,Sunday,17,2016-05-08,0,62,0,0.0
2022484408,Sunday,18,2016-05-08,0,62,0,0.0
2022484408,Sunday,19,2016-05-08,0,62,0,0.0
2022484408,Sunday,20,2016-05-08,0,62,0,0.0
